"LotFrontage","LotArea","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","SalePrice","OverallQual","Neighborhood","ExterQual","BsmtQual","KitchenQual","GarageFinish","FireplaceQu","Foundation","GarageType","MSSubClass"
30,3000,2009,2009,76,294,318,612,612,612,1224,0,2,1,2,4,0,2009,2,528,0,234,173733,"Moderate","Rich","Gd","Gd","Gd","RFn","NFp","PConc","Detchd","160"
21,2001,1970,1970,80,0,546,546,546,546,1092,0,1,1,3,6,0,1970,1,286,0,0,75000,"Bad","Poor","TA","TA","TA","Unf","NFp","CBlock","Attchd","160"
50,9000,1949,1950,0,50,430,480,480,0,480,1,0,0,1,4,0,1958,1,308,0,0,35311,"VBad","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
0,17140,1956,1956,0,1059,75,1134,1229,0,1229,0,1,0,3,6,0,1956,1,284,0,0,135000,"Bad","Poor","TA","TA","TA","RFn","NFp","CBlock","Attchd","20"
103,13125,1991,1991,0,48,422,1104,912,1215,2127,1,2,1,4,8,1,1991,3,833,72,192,238000,"Good","Poor","Gd","Ex","Gd","RFn","TA","PConc","Attchd","60"
87,11029,1958,2002,0,528,245,1184,1414,0,1414,1,1,0,3,6,1,1990,2,601,0,51,176500,"Moderate","Poor","Ex","Gd","TA","Unf","TA","CBlock","Attchd","20"
70,8462,1994,1994,105,814,114,928,936,785,1721,0,2,1,3,7,0,1994,2,471,300,87,201000,"Moderate","Poor","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","60"
67,8777,1900,2003,0,1084,188,1272,1272,928,2200,2,2,2,4,9,0,1971.63603076442,0,0,0,70,145900,"Moderate","Poor","TA","TA","TA","NGar","NFp","CBlock","NGar","90"
65,10237,2005,2006,0,28,1288,1316,1316,0,1316,0,2,0,3,6,1,2005,2,397,100,0,169990,"Moderate","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
50,8012,1993,1994,0,165,598,1604,1617,0,1617,1,2,0,2,5,1,1993,2,533,0,69,193000,"Moderate","Poor","Gd","Gd","Gd","RFn","Fa","PConc","Attchd","120"
79,10240,1980,1980,157,625,0,1686,1686,0,1686,1,2,0,3,7,1,1980,2,612,384,131,207500,"Moderate","Moderate","TA","Gd","TA","Unf","TA","CBlock","Attchd","20"
0,15611,1977,1977,0,767,266,1126,1126,0,1126,0,2,0,3,6,0,1977,2,540,180,0,175000,"Moderate","Moderate","TA","Gd","Ex","RFn","NFp","PConc","Attchd","20"
93,11999,2003,2004,340,0,1181,1181,1234,1140,2374,0,2,1,4,10,1,2003,3,656,104,100,285000,"Good","Rich","Gd","Gd","Ex","Fin","Gd","PConc","BuiltIn","60"
0,9900,1968,1968,342,552,280,832,1098,880,1978,0,2,1,4,9,1,1968,2,486,0,43,176000,"Good","Moderate","TA","TA","TA","RFn","Gd","CBlock","Attchd","60"
0,11838,2001,2001,0,0,1753,1753,1788,0,1788,0,2,0,3,7,1,2001,2,522,202,151,236500,"Good","Moderate","Gd","Gd","Ex","RFn","TA","PConc","Attchd","20"
0,13006,1997,1997,285,0,964,964,993,1243,2236,0,2,1,4,8,1,1997,2,642,0,0,222000,"Good","Moderate","TA","Gd","Gd","Fin","TA","PConc","BuiltIn","60"
73,8925,2007,2007,0,16,1450,1466,1466,0,1466,0,2,0,3,7,0,2007,3,610,100,18,201000,"Good","Rich","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","20"
70,9100,1965,1965,0,338,121,925,925,0,925,0,1,0,2,5,0,1965,1,429,0,0,117500,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
84,11670,2006,2006,302,0,1905,1905,1905,0,1905,0,2,0,3,8,1,2006,3,788,0,191,320000,"VGood","Rich","Ex","Ex","Ex","Fin","Gd","PConc","Attchd","20"
63,8487,2004,2004,210,20,1480,1500,1500,0,1500,0,2,0,3,6,0,2004,2,570,192,36,190000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
60.9336081185502,10296.875696661,1960,2007,0,425,160,585,2069,0,2069,1,2,0,4,9,1,1960,2,505,0,0,242000,"Good","Poor","TA","Gd","Gd","RFn","Gd","CBlock","Attchd","20"
52,5825,1926,1953,108,0,600,600,747,0,747,0,1,0,1,5,0,1953,2,528,0,0,79900,"Bad","Poor","TA","Fa","TA","Unf","NFp","PConc","Detchd","30"
67,10083,2003,2003,114.3865358773,833,343,1176,1200,0,1200,1,2,0,2,5,0,2003,2,555,0,41,184900,"Good","Poor","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
75,9675,2005,2005,0,341,772,1113,1113,858,1971,0,2,1,3,8,1,2005,2,689,0,48,253000,"Good","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","60"
73,8760,2006,2006,0,464,927,1391,1391,571,1962,0,2,1,3,7,0,2006,3,868,0,90,239799,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","60"
0,10241.3609494492,1940,1950,0,0,1032,1032,1207,1196,2403,0,2,0,4,10,2,1940,1,349,56,0,244400,"Good","Rich","TA","TA","TA","Unf","TA","CBlock","Attchd","70"
55,12640,1976,1976,0,936,396,1728,1728,0,1728,0,2,0,4,8,0,1976,2,574,40,0,150900,"Moderate","Moderate","TA","TA","TA","Unf","NFp","CBlock","Attchd","90"
0,8755,1999,1999,298,772,220,992,1022,1038,2060,1,2,1,3,8,1,1999,2,390,0,0,214000,"Good","Moderate","Gd","Gd","Gd","RFn","TA","PConc","BuiltIn","60"
42,7711,1977,1977,0,1440,0,1440,1440,0,1440,2,2,0,4,8,0,1979.84700967196,0,0,321,0,150000,"Bad","Poor","TA","Gd","TA","NGar","NFp","PConc","NGar","90"
100,10230.0387410637,1967,1967,0,0,1632,1632,1632,0,1632,0,2,0,4,8,0,1967,2,576,0,0,143000,"Moderate","Moderate","TA","TA","TA","Unf","NFp","CBlock","Attchd","90"
0,14375,1958,1958,541,111,354,819,1344,0,1344,0,1,0,3,7,1,1958,2,525,0,118,137500,"Moderate","Rich","TA","TA","Gd","RFn","Gd","CBlock","Basment","20"
98,8820,1890,1996,0,1088,0,1088,1188,561,1869,0,1,0,2,7,0,1963,2,456,48,0,124900,"Moderate","Poor","TA","TA","TA","Unf","NFp","BrkTil","Detchd","50"
70,8163,1959,1959,128,748,102,1144,1144,0,1144,1,1,0,3,6,1,1959,1,796,86,0,143000,"Moderate","Poor","TA","TA","TA","RFn","TA","CBlock","Attchd","80"
85,14536,2002,2003,236,1300,316,1616,1629,0,1629,1,2,0,3,9,1,2002,3,808,0,252,270000,"Good","Rich","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
65,14006,2002,2002,144,0,936,936,936,840,1776,0,2,1,3,7,1,2002,2,474,144,96,192500,"Good","Moderate","Gd","Gd","Gd","RFn","TA","PConc","Attchd","60"
78,9360,1972,2006,0,982,179,1161,1381,0,1381,1,1,1,3,5,1,1972,2,676,0,0,197500,"Moderate","Moderate","TA","TA","Gd","RFn","TA","CBlock","Attchd","20"
60,7200,1950,2002,0,398,317,864,864,0,864,1,1,0,3,5,0,1980,2,720,194,0,129000,"Moderate","Poor","TA","TA","Gd","RFn","NFp","CBlock","Detchd","20"
60,7800,1965,1965,0,641,187,828,965,0,965,1,1,0,3,6,0,1979,1,300,421,0,119900,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
60,7200,1972,2003,0,660,108,768,768,0,768,0,1,0,2,5,0,1974,1,396,192,0,133900,"Moderate","Moderate","TA","Gd","TA","Fin","NFp","CBlock","Detchd","85"
0,11075,1969,1969,232,562,29,784,1168,800,1968,0,2,1,4,7,1,1969,2,530,305,189,172000,"Moderate","Moderate","TA","TA","TA","RFn","Po","CBlock","Attchd","60"
35,9400,1975,1975,250,945,0,945,980,0,980,0,2,0,4,4,0,1962.68441839826,0,0,0,0,127500,"Moderate","Poor","TA","Gd","TA","NGar","NFp","CBlock","NGar","90"
82,7136,1946,1950,423,484,495,979,979,979,1958,0,2,0,4,8,0,1946,2,492,0,0,145000,"Moderate","Rich","TA","Gd","TA","Unf","NFp","CBlock","Attchd","90"
24,1300,1980,1980,0,285,276,561,561,668,1229,0,1,1,2,5,1,1980,2,462,150,0,124000,"Moderate","Moderate","TA","Gd","TA","Fin","TA","CBlock","Attchd","160"
70,7420,1962,1962,0,417,640,1057,1057,0,1057,0,1,0,3,6,0,1977,2,576,0,0,132000,"Moderate","Poor","TA","TA","TA","Fin","NFp","CBlock","Detchd","20"
65,8450,2003,2003,0,699,638,1337,1337,0,1337,1,2,0,3,6,0,2003,2,531,0,39,185000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
24,2572,1999,1999,0,604,92,696,696,720,1416,1,2,1,3,6,0,1999,2,484,0,44,155000,"Good","Rich","Gd","Gd","Gd","Unf","NFp","PConc","Detchd","160"
50,7207,1958,2008,0,696,162,858,858,0,858,1,1,0,2,4,0,1962.39078449625,0,0,117,0,116500,"Moderate","Poor","TA","TA","TA","NGar","NFp","CBlock","NGar","20"
0,12227,1977,1995,424,896,434,1330,1542,1330,2872,1,2,1,4,11,1,1977,2,619,550,86.9012518581849,272000,"Moderate","Moderate","TA","Gd","TA","Fin","TA","CBlock","Attchd","60"
24,2308,1976,1976,0,556,248,804,804,744,1548,1,2,1,3,7,1,1976,2,440,48,0,155000,"Moderate","Moderate","TA","Gd","Gd","Unf","TA","CBlock","Detchd","160"
122,11923,2007,2007,0,0,1800,1800,1800,0,1800,0,2,0,2,7,0,2007,2,702,288,136,239000,"VGood","Moderate","Gd","Ex","Ex","Fin","NFp","PConc","Attchd","20"
80,11316,2002,2003,44,624,193,817,824,1070,1894,1,2,1,4,8,1,2002,2,510,0,40,214900,"Good","Rich","Gd","Gd","Gd","Fin","Gd","PConc","BuiltIn","60"
65,10237,2005,2007,0,0,783,783,783,701,1484,0,2,1,3,8,1,2005,2,393,0,72,178900,"Moderate","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","60"
130,9600,1940,1950,0,428,300,728,976,332,1308,1,1,1,2,7,2,1940,1,256,0,70,160000,"Moderate","Rich","Gd","TA","TA","Unf","TA","BrkTil","Detchd","50"
0,7390,1955,1955,151,902,196,1098,1098,0,1098,1,1,0,3,6,0,1955,1,260,0,0,135000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Attchd","20"
50,5925,1910,1950,0,0,600,600,600,368,968,0,1,0,2,6,0,1943.28929630067,0,0,0,0,37900,"Bad","Poor","TA","TA","TA","NGar","NFp","BrkTil","NGar","50"
75,10382,1958,1958,105,513,75,588,1095,0,1095,1,1,0,2,6,0,1958,1,264,0,0,140000,"Moderate","Poor","TA","TA","TA","RFn","NFp","CBlock","Attchd","190"
60,10800,1949,1950,0,0,720,720,720,472,1192,0,1,1,4,6,0,1947.91991652734,0,0,0,0,135000,"Bad","Poor","TA","TA","TA","NGar","NFp","CBlock","NGar","50"
36,2268,2003,2004,106,567,197,764,764,862,1626,0,2,0,2,6,0,2003,2,474,0,27,173000,"Good","Rich","Gd","Gd","Gd","RFn","NFp","PConc","BuiltIn","160"
55,7892,1979,1979,0,0,918,918,918,0,918,0,2,0,2,5,1,1979,1,264,28,0,99500,"Moderate","Poor","TA","Gd","TA","Unf","TA","CBlock","Attchd","120"
95,11639,2007,2008,132.803705694556,0,1428,1428,1428,0,1428,0,2,0,3,6,0,2007,2,480,0,120,182000,"Good","Rich","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","20"
60,11414,1910,1993,0,0,728,728,1136,883,2019,0,1,0,3,8,0,1997,2,532,509,135,167500,"Good","Poor","TA","Gd","Gd","Unf","NFp","BrkTil","Detchd","70"
0,2651,2000,2000,0,641,32,673,673,709,1382,1,2,1,3,6,0,2000,2,490,153,50,165000,"Good","Rich","Gd","Gd","Gd","Unf","NFp","PConc","Detchd","160"
51,5900,1923,1958,0,0,440,440,869,0,869,0,1,0,2,4,0,1945.25408275602,0,0,0,0,85500,"Bad","Poor","TA","Gd","Fa","NGar","NFp","PConc","NGar","30"
35,4274,2006,2007,106.849967857862,1106,135,1241,1241,0,1241,1,1,1,1,4,0,2007,2,569,0,116,199900,"Good","Rich","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","120"
68,9450,1954,1954,0,552,342,894,894,0,894,0,1,0,3,5,0,1999,2,400,0,0,110000,"Bad","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
80,8816,1963,1963,0,651,470,1121,1121,0,1121,1,1,0,3,5,0,1963,2,480,0,80,139000,"Moderate","Poor","TA","TA","TA","Unf","NFp","PConc","Detchd","20"
0,12122,1961,2007,210,867,77,944,999,0,999,1,1,0,3,6,0,1961,2,588,144,76,178400,"Good","Poor","Ex","TA","Ex","RFn","NFp","CBlock","Attchd","85"
98,12203,1998,1999,188.655308475798,854,371,1225,1276,1336,2612,1,2,1,4,8,1,1998,3,676,250,0,336000,"Good","Rich","Gd","Gd","Gd","Fin","TA","PConc","Attchd","60"
43,3182,2007,2007,16,0,1266,1266,1266,0,1266,0,2,0,2,6,1,2007,2,388,100,16,159895,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
0,11250,2002,2002,0,0,1128,1128,1149,1141,2290,0,2,1,4,9,1,2002,2,779,0,0,255900,"Good","Moderate","Gd","Gd","Gd","Unf","Gd","PConc","Attchd","60"
75,10125,1977,1977,0,0,0,0,1302,432,1734,0,2,0,4,8,0,1977,2,539,0,0,126000,"Moderate","Moderate","TA","NBsmt","Gd","Unf","NFp","CBlock","Attchd","90"
68,10880,1950,1950,0,1040,124,1164,1164,0,1164,1,1,0,3,5,0,1950,1,240,0,48,125000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","190"
59,5310,1910,2003,0,0,485,485,1001,634,1635,0,1,0,2,5,0,1950,1,255,394,0,117000,"Moderate","Poor","TA","TA","Gd","Unf","NFp","CBlock","Attchd","50"
83,10159,2009,2010,450,1646,284,1930,1940,0,1940,1,2,1,3,8,1,2010,3,606,168,95,395192,"VGood","Rich","Ex","Ex","Ex","Fin","Gd","PConc","Attchd","20"
0,12046,1976,1976,298,156,692,848,1118,912,2030,0,2,1,4,8,1,1976,2,551,0,224,195000,"Moderate","Moderate","TA","TA","Gd","Fin","TA","CBlock","Attchd","60"
65,8125,2006,2006,0,0,770,770,778,798,1576,0,2,1,3,6,0,2006,2,614,0,50,197000,"Good","Rich","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","60"
82,9452,1997,1998,423,1074,322,1396,1407,985,2392,1,2,1,3,7,1,1997,3,870,0,70,348000,"Good","Rich","Gd","Gd","Gd","Fin","TA","PConc","Attchd","60"
121,17671,1882,1986,0,216,700,916,916,826,1742,0,1,1,4,8,1,1925,2,424,0,169,168000,"Good","Poor","Gd","TA","Gd","Unf","Gd","BrkTil","Attchd","70"
80,9760,1964,1993,340,536,169,822,1020,831,1851,0,2,1,3,7,1,1964,2,440,239,42,187000,"Moderate","Poor","TA","TA","Gd","RFn","Fa","CBlock","Attchd","60"
68,8846,2005,2006,0,0,750,750,750,750,1500,0,2,1,3,6,0,2005,2,564,0,35,173900,"Moderate","Moderate","TA","Gd","Gd","RFn","NFp","PConc","Attchd","60"
96,12456,2006,2007,230,1172,528,1700,1718,0,1718,1,2,0,3,7,1,2008,3,786,216,48,337500,"VGood","Rich","Ex","Ex","Ex","Fin","Gd","PConc","Attchd","20"
51,4712,1946,1950,0,384,363,747,774,456,1230,1,1,1,3,5,0,1946,1,305,0,57,121600,"Bad","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","50"
0,10659,1961,1961,0,915,135,1050,1050,0,1050,1,1,0,3,6,0,1961,1,368,0,20.9955414494392,136500,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Attchd","20"
0,11717,1970,1970,571,0,1442,1442,1442,0,1442,0,2,0,2,6,1,1970,2,615,371,0,185000,"Moderate","Moderate","TA","TA","TA","RFn","TA","CBlock","Attchd","20"
60,9786,1922,1950,0,0,1007,1007,1077,0,1077,0,1,0,3,6,1,1922,1,210,0,100,91000,"Bad","Poor","TA","TA","TA","Unf","Gd","BrkTil","Detchd","30"
64,6762,2006,2006,24,686,501,1187,1208,0,1208,1,2,0,2,6,0,2006,2,632,105,61,206000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
74,10206,1952,1952,0,0,0,0,944,0,944,0,1,0,2,4,0,1956,2,528,0,0,82000,"Bad","Poor","TA","NBsmt","Fa","Unf","NFp","Slab","Detchd","20"
60,5400,1920,1950,0,0,691,691,691,0,691,0,1,0,2,4,0,1920,1,216,0,20,86000,"Moderate","Poor","TA","Fa","Ex","Unf","NFp","BrkTil","Detchd","30"
75,11957,2006,2006,53,24,1550,1574,1574,0,1574,0,2,0,3,7,1,2006,3,824,144,104,232000,"Good","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","20"
0,11500,1976,1976,164,0,1680,1680,1680,0,1680,0,2,0,4,8,0,1976,2,528,0,0,136905,"Moderate","Moderate","TA","TA","TA","Unf","NFp","CBlock","Detchd","90"
43,3182,2005,2006,16,16,1330,1346,1504,0,1504,0,2,0,1,7,1,2005,2,457,156,0,181000,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","120"
65,8385,1977,1977,220,595,390,985,985,0,985,0,2,0,3,6,0,1977,1,328,210,0,149900,"Moderate","Moderate","Gd","Gd","TA","Unf","NFp","CBlock","Attchd","80"
0,12155,1970,1970,0,1237,420,1657,1657,0,1657,0,2,0,3,7,1,1970,2,484,0,0,163500,"Moderate","Poor","TA","Gd","TA","Unf","TA","CBlock","Attchd","20"
21,2217,1970,1970,0,273,0,546,546,546,1092,0,1,1,3,6,0,1970,1,286,238,0,88000,"Bad","Poor","TA","TA","TA","RFn","NFp","CBlock","Attchd","160"
43,12118,2004,2005,108,0,1710,1710,1710,0,1710,0,2,0,3,7,1,2004,2,550,100,48,240000,"Good","Moderate","Gd","Ex","Gd","Fin","Gd","PConc","Attchd","20"
60,6000,1926,1950,0,0,1008,1008,1008,0,1522,0,2,0,4,7,0,1952.65323681215,0,0,0,0,102000,"Moderate","Moderate","TA","TA","TA","NGar","NFp","BrkTil","NGar","50"
115,21286,1948,1950,0,0,720,720,720,551,1271,0,2,0,4,7,1,1948,1,312,0,0,135000,"Moderate","Poor","TA","TA","TA","Unf","Gd","CBlock","Attchd","50"
75,9825,1965,1965,0,0,0,0,1664,0,1664,0,2,0,4,8,0,1956.02173105212,0,0,0,0,100000,"Moderate","Poor","TA","NBsmt","TA","NGar","NFp","CBlock","NGar","90"
55,10592,1923,1996,0,0,602,602,900,602,1502,0,1,1,3,7,2,1923,1,180,96,0,165000,"Moderate","Rich","TA","TA","Gd","Unf","TA","PConc","Detchd","70"
60,7200,1910,2006,0,247,310,1022,1022,0,1022,1,1,0,2,4,0,1956,1,280,0,30,85000,"Moderate","Poor","TA","TA","TA","Unf","NFp","BrkTil","Detchd","30"
60,11664,1948,1950,206,336,746,1082,1082,0,1082,0,1,0,2,5,1,1948,1,240,0,130,119200,"Moderate","Poor","TA","TA","TA","Unf","Gd","CBlock","Detchd","20"
70,8400,2001,2001,0,643,167,810,810,855,1665,1,2,1,3,6,0,2001,2,528,0,45,227000,"Good","Moderate","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","60"
73,11883,1996,1996,196,690,814,1504,1504,0,1504,1,2,0,3,6,1,1996,2,478,115,66,203000,"Good","Moderate","Gd","Gd","Gd","Fin","TA","PConc","Attchd","20"
0,5814,1984,1984,0,1036,184,1220,1360,0,1360,1,1,0,1,4,1,1984,2,565,63,0,187500,"Good","Rich","Gd","Gd","Gd","RFn","Ex","CBlock","Attchd","120"
0,10784,1991,1992,76,0,384,384,802,670,1472,0,2,1,3,7,1,1991,2,402,164,0,160000,"Good","Moderate","Gd","Gd","Gd","RFn","TA","PConc","Attchd","80"
43,3013,2005,2005,145,16,1346,1362,1506,0,1506,0,2,0,2,6,1,2005,2,440,142,20,213490,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","120"
60,7024,2005,2005,0,1024,108,1132,1132,0,1132,1,1,1,2,5,0,2005,2,451,252,64,176000,"Bad","Poor","TA","Gd","Gd","Fin","NFp","PConc","Attchd","20"
64,7406,2006,2006,84,684,515,1199,1220,0,1220,1,2,0,2,6,0,2006,2,632,105,54,194000,"Good","Moderate","Gd","Gd","Gd","RFn","NFp","PConc","Attchd","20"
52,9439,1930,1950,0,324,588,912,912,336,1248,0,1,0,2,6,0,1957,1,160,0,0,87000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","50"
43,3182,2005,2006,14,16,1330,1346,1504,0,1504,0,2,0,2,7,1,2005,2,437,156,20,191000,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","120"
0,15498,1976,1976,0,1165,0,1565,2898,0,2898,1,2,0,2,10,1,1976,2,665,0,72,287000,"Good","Rich","Gd","Gd","Gd","Fin","Gd","CBlock","Attchd","20"
70,7700,1972,1972,0,138,276,882,882,0,882,1,1,0,3,5,0,1980,2,461,96,0,112500,"Moderate","Moderate","TA","TA","TA","Unf","NFp","CBlock","Detchd","20"
73,9300,1960,1960,324,697,571,1268,1264,0,1264,1,1,0,3,6,2,1960,2,461,0,0,167500,"Moderate","Poor","TA","TA","TA","Unf","Gd","CBlock","Attchd","20"
71,9520,2007,2008,338,1513,125,1638,1646,0,1646,1,2,0,3,7,1,2008,3,800,192,44,293077,"Good","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","20"
79,9492,1941,1950,0,368,359,768,968,408,1376,1,1,0,3,6,1,1941,1,240,0,0,105000,"Moderate","Poor","TA","TA","TA","Unf","Gd","CBlock","Attchd","50"
21,1680,1972,1972,281,317,355,672,672,546,1218,0,1,1,3,7,0,1972,1,264,0,28,118000,"Moderate","Poor","TA","TA","TA","Unf","NFp","CBlock","Detchd","160"
0,7082,1916,1995,0,0,686,686,948,980,1928,0,2,0,5,10,0,1952.07095455604,0,0,0,0,160000,"Moderate","Moderate","TA","TA","TA","NGar","NFp","PConc","NGar","190"
102,15863,1920,1970,0,523,301,824,1687,998,3082,1,2,1,5,12,2,1970,2,672,136,63,197000,"Good","Moderate","TA","TA","TA","Fin","TA","BrkTil","Basment","75"
0,14541,1993,1993,0,1012,326,1338,1352,1168,2520,1,2,1,5,10,1,1993,3,796,209,55,310000,"Good","Rich","Gd","Gd","Gd","RFn","TA","PConc","Attchd","60"
0,8125,2002,2002,295,986,668,1654,1654,0,1654,1,2,0,3,6,0,2002,3,900,0,136,230000,"Good","Moderate","Gd","Gd","Gd","Unf","NFp","PConc","Attchd","20"
50,6305,1938,1950,0,0,920,920,954,0,954,0,1,0,2,5,1,1938,1,240,0,0,119750,"Moderate","Rich","TA","Fa","Fa","Unf","Gd","PConc","Basment","30"
0,11500,1957,1957,0,0,0,0,845,0,845,0,1,0,3,5,0,1957,1,290,186,0,84000,"Bad","Poor","TA","NBsmt","TA","Unf","NFp","Slab","Detchd","20"
89,12898,2007,2008,70,1022,598,1620,1620,0,1620,1,2,0,2,6,1,2008,3,912,228,0,315500,"VGood","Rich","Gd","Ex","Ex","Fin","Ex","PConc","Attchd","20"
0,9240,2001,2002,396,0,1055,1055,1055,1208,2263,0,2,1,3,7,1,2001,2,905,0,45,287000,"Good","Moderate","Gd","Gd","Gd","Fin","TA","PConc","BuiltIn","60"
21,1533,1970,2008,0,0,546,546,798,546,1344,0,1,1,3,6,1,1953.46167660546,0,0,0,0,97000,"Bad","Poor","TA","TA","TA","NGar","TA","CBlock","NGar","160"
21,1477,1970,1970,0,509,121,630,630,0,630,1,1,0,1,3,0,1970,1,286,0,0,80000,"Bad","Poor","TA","Gd","TA","Unf","NFp","CBlock","Attchd","180"
88,13125,1957,2000,67,168,284,1134,1803,0,1803,1,2,0,3,8,1,1957,2,484,0,0,155000,"Moderate","Poor","TA","TA","TA","RFn","TA","CBlock","Attchd","20"
0,9130,1966,2000,252,400,336,800,800,832,1632,0,1,1,4,7,0,1966,2,484,0,40,173000,"Moderate","Moderate","TA","TA","Gd","Unf","NFp","CBlock","Attchd","60"
34,5381,2005,2005,135,900,406,1306,1306,0,1306,1,2,0,1,5,1,2005,2,624,170,63,196000,"Moderate","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","120"
86,11839,1990,1990,99,1085,390,1475,1532,797,2329,1,2,1,4,10,1,1990,2,514,192,121,262280,"Good","Poor","TA","Gd","Gd","Unf","Ex","PConc","Attchd","60"
80,9600,1981,1981,0,1104,1420,2524,2524,0,2524,1,2,1,4,9,1,1981,2,542,474,120,278000,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
0,13680,1955,1955,0,0,0,0,1733,0,1733,0,2,0,4,8,1,1955,2,452,0,0,139600,"Bad","Poor","TA","NBsmt","TA","Unf","Gd","Slab","Attchd","20"
85,16056,2005,2006,208,240,1752,1992,1992,876,2868,0,3,1,4,11,1,2005,3,716,214,108,556581,"VGood","Rich","Gd","Ex","Ex","Fin","Gd","PConc","BuiltIn","60"
57,9245,1994,1995,0,686,304,990,990,0,990,0,1,0,3,5,0,1996,2,672,0,0,145000,"Moderate","Moderate","TA","Gd","TA","Unf","NFp","PConc","Detchd","20"
100,21750,1960,2006,75,0,0,0,1771,0,1771,0,1,0,3,9,1,1960,2,336,0,0,115000,"Moderate","Moderate","TA","NBsmt","TA","Unf","TA","Slab","Attchd","20"
60,11100,1946,2006,0,0,0,0,930,0,930,0,1,0,2,6,0,1946,1,308,0,0,84900,"Bad","Poor","TA","NBsmt","Gd","Unf","NFp","CBlock","Detchd","20"
73,8993,2007,2007,0,0,1302,1302,1302,0,1302,0,2,0,3,6,0,2007,2,436,0,22,176485,"Good","Moderate","Gd","Gd","Gd","Fin","NFp","PConc","Attchd","20"
103,11175,2007,2007,0,0,1316,1316,1316,0,1316,0,2,0,3,6,1,2007,2,440,0,20,200141,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","20"
100,9500,1964,1978,272,442,374,816,1127,850,1977,0,1,1,4,9,1,1964,2,540,0,52,165000,"Moderate","Poor","TA","TA","TA","RFn","TA","CBlock","Attchd","60"
68,8562,1957,2002,145,383,833,1216,1526,0,1526,0,1,0,4,7,1,1957,1,364,116,78,144500,"Moderate","Poor","TA","TA","TA","Unf","Gd","CBlock","Basment","20"
90,11367,2002,2002,210,932,133,1065,1091,898,1989,1,2,1,3,7,1,2002,2,586,199,60,255000,"Good","Moderate","Gd","Gd","Gd","Fin","Gd","PConc","Attchd","60"
104,11361,1976,1976,160,644,549,1193,1523,0,1523,0,2,0,3,7,1,1976,2,478,0,0,180000,"Moderate","Moderate","TA","Gd","TA","Fin","TA","CBlock","Attchd","20"
43,7052,2005,2005,240,659,705,1364,1364,0,1364,1,2,0,2,6,1,2005,2,484,192,36,185850,"Good","Rich","Gd","Gd","Gd","RFn","Gd","PConc","Attchd","120"
0,10476.9227144433,1994,1994,0,595,378,973,979,871,1850,0,2,1,3,7,1,1994,2,467,168,98,248000,"Good","Rich","Gd","Gd","Gd","Fin","Gd","PConc","BuiltIn","60"
96,11308,2008,2008,154,936,168,1104,1130,1054,2184,1,2,1,3,10,1,2008,3,836,0,102,335000,"VGood","Rich","Ex","Ex","Ex","Fin","Gd","PConc","Attchd","60"
